type,aux info,tag used,org_type,old_label
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
RES,residential_auxiliary,landuse:residential,RES,Single Family Detached
